Country,Population,Year,Status,Adult Mortality,infant deaths,Alcohol,Life expectancy ,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure, HIV/AIDS,Diphtheria ,GDP, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Micronesia (Federated States of),,2010,Developing,171,0,1.76,68.7,0,88,0,66.4,0,85,13.83,0.1,85,,0.2,0.2,0.633,11.5
Micronesia (Federated States of),,2009,Developing,172,0,2.06,68.5,0,89,0,65.8,0,81,13.44,0.1,91,,0.2,0.2,0.629,11.4
Micronesia (Federated States of),,2008,Developing,174,0,1.97,68.4,0,89,0,65.2,0,88,12.94,0.1,85,,0.2,0.2,0.628,11.2
Micronesia (Federated States of),,2007,Developing,175,0,1.64,68.2,0,9,0,64.7,0,79,11.99,0.1,79,,0.2,0.2,0.625,11
Micronesia (Federated States of),,2006,Developing,176,0,1.73,68,0,84,0,64.1,0,81,11.92,0.1,67,,0.2,0.2,0.622,10.9
Micronesia (Federated States of),,2005,Developing,178,0,1.9,67.9,0,91,0,63.6,0,94,12.11,0.1,94,,0.2,0.2,0.617,10.7
Micronesia (Federated States of),,2004,Developing,179,0,2.02,67.7,0,8,0,63.2,0,82,1.64,0.1,78,,0.2,0.2,0.616,10.5
Micronesia (Federated States of),,2003,Developing,18,0,3.15,67.5,0,89,0,62.8,0,88,9.69,0.1,92,,0.2,0.2,0.612,10.4
Micronesia (Federated States of),,2002,Developing,21,0,2.78,66.2,0,85,0,62.4,0,84,8.2,0.1,84,,0.2,0.2,0.608,10.2
Micronesia (Federated States of),,2001,Developing,183,0,2.82,67.2,0,81,0,62,0,79,8.58,0.1,75,,0.3,0.2,0.604,10.1
Micronesia (Federated States of),,2000,Developing,185,0,2.23,67,0,87,0,61.5,0,85,7.88,0.1,85,,0.3,0.3,0,0
Monaco,,2013,Developing,,0,0.01,,0,99,0,,0,99,4.3,0.1,99,,,,,
Mongolia,2976877,2015,Developing,222,1,,68.8,0,99,20359,52.7,1,99,,0.1,99,3944.1839,2.2,2.3,0.733,14.8
Mongolia,2923896,2014,Developing,225,1,0.01,68.4,281.0023992,99,0,51.5,1,99,4.73,0.1,99,4181.583321,2.2,2.3,0.729,14.8
Mongolia,286917,2013,Developing,227,1,0.01,68.1,241.1958645,98,0,5.4,1,98,4.21,0.1,98,4385.379355,2.2,2.3,0.72,14.7
Mongolia,2814226,2012,Developing,231,1,0.01,67.8,253.8285861,99,0,49.2,2,99,4.22,0.1,99,4368.82248,2.2,2.3,0.712,14.7
Mongolia,2761516,2011,Developing,235,1,0.01,67.3,257.8403154,99,0,48,2,99,4.45,0.1,99,3769.595255,2.2,2.3,0.701,14.6
Mongolia,271265,2010,Developing,25,1,5.8,66.3,22.31624272,96,7,46.9,2,96,4.7,0.1,96,265.353659,2.2,2.3,0.693,14.3
Mongolia,2668289,2009,Developing,235,1,4.61,66.9,134.1678932,97,8,45.9,2,96,5.29,0.1,95,1717.898761,2.2,2.3,0.686,13.8
Mongolia,2628131,2008,Developing,225,2,4.26,67.4,181.0123284,96,31,44.9,2,95,5.58,0.1,96,2139.625631,2.2,2.3,0.673,13.4
Mongolia,259167,2007,Developing,26,2,3.79,65.9,126.698109,98,12,43.9,2,99,5.6,0.1,95,1634.81431,2.2,2.4,0.661,13
Mongolia,255812,2006,Developing,271,2,2.91,65,122.1206485,98,26,43,2,98,4.68,0.1,99,1334.651896,2.2,2.4,0.649,12.7
Mongolia,2526446,2005,Developing,274,2,2.75,64.5,98.68367951,98,0,42.1,2,99,5.9,0.1,99,998.8226671,2.3,2.4,0.637,11.8
Mongolia,2496832,2004,Developing,284,2,1.75,64,73.24150483,98,0,41.3,2,99,5.99,0.1,99,797.8377432,2.3,2.4,0.621,11.2
Mongolia,2469286,2003,Developing,271,2,1.31,64,56.05686428,98,18,4.5,2,98,6.18,0.1,98,646.561295,2.4,2.5,0.609,10.5
Mongolia,2443659,2002,Developing,263,2,2.43,63.8,55.60878216,98,1205,39.8,2,98,5.81,0.1,98,571.51883,2.4,2.5,0.599,10.1
Mongolia,2419776,2001,Developing,266,2,2.87,63.2,61.84921903,95,10677,39.1,3,95,5.45,0.1,95,524.145924,2.5,2.6,0.588,9.4
Mongolia,2397436,2000,Developing,274,2,2.79,62.8,56.431387,93,925,38.5,3,94,4.92,0.1,94,474.2133361,2.6,2.6,0.582,8.9
Montenegro,622159,2015,Developing,16,0,,76.1,0,82,0,61.8,0,89,,0.1,89,6461.192554,1.8,1.8,0.804,15.1
Montenegro,62181,2014,Developing,17,0,0.01,75.9,726.0291764,87,0,61.3,0,91,6.42,0.1,91,7378.345289,1.8,1.9,0.803,15.1
Montenegro,62127,2013,Developing,19,0,0.01,75.8,707.144691,9,0,6.7,0,94,6.43,0.1,94,7186.429787,1.8,1.9,0.799,15.1
Montenegro,6261,2012,Developing,11,0,0.01,75.6,648.1331781,9,0,6.2,0,94,7.25,0.1,94,6586.71929,1.9,1.9,0.797,15.1
Montenegro,6279,2011,Developing,113,0,6.56,75.4,666.7374371,91,5,59.7,0,95,6.92,0.1,95,7318.742449,1.9,2,0.792,15.1
Montenegro,619428,2010,Developing,115,0,6.56,75.3,635.4849381,9,5,59.1,0,93,6.9,0.1,94,6682.281158,2,2,0.787,15
Montenegro,618294,2009,Developing,117,0,6.45,75,489.6818699,87,0,58.5,0,91,6.7,0.1,92,6698.79439,2,2.1,0.785,14.6
Montenegro,616969,2008,Developing,121,0,6.17,74.6,709.1311228,93,0,57.8,0,95,6.13,0.1,95,7325.73474,2.1,2.1,0.774,14.2
Montenegro,615875,2007,Developing,125,0,4.98,74.2,678.5188944,9,0,57.2,0,92,6.74,0.1,92,5957.145693,2.1,2.2,0.762,13.6
Montenegro,61525,2006,Developing,13,0,5.38,73.8,595.7306923,9,0,56.5,0,9,8.1,0.1,9,4383.59597,2.2,2.2,0.751,13.2
Montenegro,614261,2005,Developing,133,0,,73.6,527.3076721,,0,55.7,0,,8.46,0.1,,3674.617924,2.3,2.3,0.746,12.8
Montenegro,613353,2004,Developing,134,0,0.01,73.5,57.12190146,,0,55,0,,8.45,0.1,,338.199535,2.3,2.4,0.74,12.6
Montenegro,612267,2003,Developing,134,0,0.01,73.5,495.0782963,,0,54.2,0,,8.91,0.1,,2789.1735,2.4,2.4,0,0
Montenegro,69828,2002,Developing,136,0,0.01,73.4,36.48024032,,0,53.5,0,,8.33,0.1,,216.243274,2.5,2.5,0,0
Montenegro,67389,2001,Developing,136,0,0.01,73.3,33.66981355,,0,52.7,0,,8.23,0.1,,199.583957,2.5,2.6,0,0
Montenegro,6495,2000,Developing,144,0,0.01,73,274.5472605,,0,51.9,0,,7.32,0.1,,1627.42893,2.6,2.7,0,0
Morocco,3483322,2015,Developing,95,17,,74.3,0,99,17,58.5,20,99,,0.1,99,2847.285569,6.4,6.2,0.645,12.1
Morocco,3431882,2014,Developing,96,18,0.43,74.1,198.7343495,99,10,57.5,21,99,5.91,0.1,99,3154.513484,6.4,6.2,0.64,12.1
Morocco,33824769,2013,Developing,97,18,0.45,73.9,179.8598949,99,92,56.5,21,99,5.94,0.1,99,3111.762887,6.4,6.2,0.634,12.1
Morocco,33333789,2012,Developing,99,19,0.55,73.6,19.15853732,99,668,55.5,22,99,6.15,0.1,99,294.746728,6.3,6.2,0.623,11.6
Morocco,32858823,2011,Developing,14,19,0.54,73.3,22.0945504,98,982,54.6,22,98,5.99,0.1,99,339.91616,6.3,6.2,0.612,11.2
Morocco,3249639,2010,Developing,11,20,0.56,72.8,183.6592186,98,633,53.6,23,99,5.86,0.1,99,2834.2472,6.3,6.2,0.603,10.7
Morocco,31989897,2009,Developing,116,20,0.62,72.3,188.2902861,98,834,52.7,23,99,5.67,0.1,99,2861.5545,6.4,6.2,0.596,10.5
Morocco,31596855,2008,Developing,123,21,0.51,71.8,171.3658969,97,1455,51.7,24,99,5.41,0.1,99,2884.94776,6.4,6.3,0.589,10.3
Morocco,31225881,2007,Developing,128,21,0.56,71.4,157.6431445,95,2248,5.8,25,95,5.48,0.1,95,2494.353552,6.4,6.3,0.581,10
Morocco,3869346,2006,Developing,133,22,0.58,71,127.7632005,95,1217,49.9,25,97,5.23,0.1,97,2191.478567,6.4,6.3,0.575,10
Morocco,35217,2005,Developing,137,22,0.47,77,9.469371264,96,0,49.1,26,98,5.6,0.1,98,213.755559,6.5,6.3,0.569,9.8
Morocco,3179285,2004,Developing,142,23,0.56,72,100.3638322,95,6399,48.2,27,97,5.22,0.1,97,1948.812275,6.5,6.4,0.561,9.6
Morocco,29843937,2003,Developing,146,24,0.58,69.9,88.16506179,9,10841,47.3,28,91,5.25,0.1,91,1721.973863,6.6,6.4,0.551,9.3
Morocco,29512368,2002,Developing,15,25,0.46,69.5,66.72933871,92,6000,46.5,29,94,5.31,0.1,94,1413.757176,6.6,6.5,0.54,8.8
Morocco,29181832,2001,Developing,155,26,0.46,69,71.11645,84,2724,45.7,30,93,4.44,0.1,96,1336.775376,6.7,6.5,0.53,8.5
Morocco,28849621,2000,Developing,16,27,0.45,68.6,63.42140024,43,7368,44.8,32,95,4.18,0.1,95,1332.382358,6.7,6.6,0.519,8
Mozambique,281691,2015,Developing,355,60,,57.6,0,8,79,22.6,81,8,,3.9,8,528.3125597,3.6,3.5,0.414,9.1
Mozambique,27212382,2014,Developing,375,61,0.01,56.7,54.91159475,79,9,22.2,84,79,6.98,4.1,79,623.2871141,3.6,3.5,0.409,9.1
Mozambique,26434372,2013,Developing,46,62,1.16,55.3,5.813338496,78,8,21.8,87,78,5.9,5.1,78,65.985681,3.6,3.5,0.405,9.1
Mozambique,2567666,2012,Developing,48,64,1.19,54.8,49.90987221,76,145,21.3,90,73,5.58,6.9,76,566.513873,3.6,3.5,0.4,9.2
Mozambique,249395,2011,Developing,47,66,0.94,54.3,40.80617976,76,177,2.9,94,73,6.23,9.6,76,526.5313517,3.7,3.6,0.397,9.5
Mozambique,2422145,2010,Developing,47,69,0.96,54,5.743393664,74,2321,2.5,98,73,5.38,10.8,74,419.2258149,3.7,3.6,0.39,9.3
Mozambique,2352463,2009,Developing,4,70,1.18,53.8,39.75216936,74,60,2.1,101,74,5.43,11.3,74,463.852618,3.7,3.6,0.382,9.2
Mozambique,22846758,2008,Developing,45,72,1.48,53.2,0.796915785,75,4,19.7,104,74,4.91,12.6,75,53.127719,3.7,3.7,0.372,8.8
Mozambique,22188387,2007,Developing,425,74,1.03,52.1,53.9502789,75,267,19.3,108,75,5.25,14.1,75,422.1461573,3.8,3.7,0.36,8.2
Mozambique,21547463,2006,Developing,434,78,1.2,51.2,58.59644487,75,183,18.9,113,73,6.51,16.3,78,385.7567141,3.8,3.7,0.353,7.9
Mozambique,29237,2005,Developing,434,80,1.23,58,67.33378735,75,12598,18.5,117,71,6.87,16.2,8,369.1545359,3.9,3.8,0.341,7.3
Mozambique,231275,2004,Developing,429,82,1.54,54,46.58195631,76,9396,18.1,120,69,5.91,15.9,83,336.3318145,3.9,3.8,0.332,7
Mozambique,19716598,2003,Developing,424,85,1.68,51,42.52689559,76,28898,17.7,124,67,6.39,15.3,85,283.8911588,4,3.9,0.318,6.7
Mozambique,19139658,2002,Developing,416,87,2.16,49.8,40.82597077,76,7155,17.3,127,76,6.45,14.5,76,262.884551,4,4,0.311,6.2
Mozambique,18588758,2001,Developing,48,90,2.09,49.5,37.82511936,25,7085,16.9,132,72,5.64,13.4,73,256.4414872,4.1,4,0.298,5.8
Mozambique,1867687,2000,Developing,43,93,1.14,49,47.17250718,,7375,16.5,136,69,6.16,12.2,7,277.6486591,4.2,4.1,0.291,5.4
Myanmar,5243669,2015,Developing,199,39,,66.6,0,89,6,23.8,50,89,,0.3,89,1194.59137,12.8,13,0.552,9.1
Myanmar,51924182,2014,Developing,21,40,0.01,66.4,45.33788677,88,122,22.9,52,88,2.28,0.3,88,1262.893782,12.9,13.1,0.547,9.1
Myanmar,51448196,2013,Developing,22,42,0.7,66.2,38.33793462,75,1010,22.1,55,76,2.16,0.4,75,1168.83947,12.9,13.2,0.54,9.1
Myanmar,5986514,2012,Developing,25,44,0.55,65.9,38.4279083,58,2175,21.3,58,87,2.22,0.5,84,1171.58257,13,13.2,0.533,9.1
Myanmar,555331,2011,Developing,27,47,0.33,65.6,21.23698847,4,2046,2.5,61,9,1.87,0.5,84,1186.423937,13,13.3,0.526,9.1
Myanmar,5155896,2010,Developing,29,49,0.3,65.4,17.48293752,92,190,19.8,65,9,1.92,0.5,9,987.7365832,13.1,13.3,0.515,8.8
Myanmar,49869,2009,Developing,211,52,0.28,65.2,11.05247903,91,329,19.1,69,9,2.5,0.6,9,741.777116,13.1,13.4,0.504,8.5
Myanmar,49479752,2008,Developing,296,59,0.3,59.2,9.53048032,85,333,18.3,96,85,1.87,0.6,85,643.951373,13.2,13.4,0.493,8.2
Myanmar,49171586,2007,Developing,217,58,0.26,64.5,0.5305728,85,1088,17.6,78,84,1.68,0.6,86,41.451,13.2,13.5,0.484,8.1
Myanmar,48846474,2006,Developing,22,61,0.28,64.2,4.632776304,75,760,17,83,82,1.78,0.6,82,296.97284,13.2,13.5,0.474,8
Myanmar,48482614,2005,Developing,224,64,0.28,63.9,2.793843188,62,314,16.4,87,86,1.83,0.5,73,247.24276,13.2,13.6,0.465,7.9
Myanmar,487377,2004,Developing,228,66,0.44,63.5,4.15451614,39,1329,15.7,90,92,1.97,0.5,82,219.8156688,13.3,13.6,0.455,7.8
Myanmar,47624894,2003,Developing,231,69,0.4,63.2,3.824212472,8,830,15.2,93,86,1.97,0.5,78,219.782326,13.3,13.6,0.445,7.7
Myanmar,471422,2002,Developing,235,71,0.41,62.8,3.421880938,,736,14.6,96,84,2.5,0.4,79,143.77651,13.3,13.7,0.435,7.6
Myanmar,46627994,2001,Developing,239,72,0.38,62.5,1.917164,,2519,14.1,98,77,1.8,0.4,73,138.9249275,13.3,13.7,0.427,7.6
Myanmar,4695462,2000,Developing,243,73,0.35,62.1,2.511437292,,845,13.6,100,88,1.84,0.4,82,193.187484,13.3,13.7,0.417,7.5
Namibia,2425561,2015,Developing,248,2,,65.8,0,92,212,35.7,3,92,,2.1,92,4737.66996,8.2,8.1,0.637,11.7
Namibia,237992,2014,Developing,242,2,0.01,65.9,751.3982719,88,477,34.9,3,88,8.93,2.2,88,5421.343953,8.6,8.5,0.632,11.7
Namibia,231652,2013,Developing,232,3,0.01,66.1,760.6550553,89,1028,34.1,3,89,8.53,2.5,89,5488.131712,9,8.9,0.625,11.6
Namibia,2263934,2012,Developing,232,3,0.01,65.8,796.8734263,84,86,33.3,4,84,8.24,3.7,84,5749.44752,9.5,9.4,0.619,11.5
Namibia,2215621,2011,Developing,268,3,7.84,64.3,7.896234931,82,79,32.5,4,85,8.78,4.7,82,56.971392,9.9,9.9,0.612,11.5
Namibia,217317,2010,Developing,299,3,7.58,63,719.5535161,83,3138,31.8,4,83,7.89,6.2,83,5191.58381,1.4,1.4,0.604,11.4
Namibia,21374,2009,Developing,36,3,7.99,62.4,575.6748069,,4076,31,4,83,8.5,8.7,83,4153.497885,1.9,1.9,0.598,11.4
Namibia,216375,2008,Developing,317,3,6.28,61.7,59.55033546,,0,3.2,4,83,7.15,11.7,83,429.6561,11.5,11.4,0.589,11.3
Namibia,279915,2007,Developing,356,3,5.12,60,62.11039296,,21,29.4,4,81,6.99,15.2,86,422.51968,12,12,0.578,11.3
Namibia,255734,2006,Developing,431,3,4.94,57,459.1572399,,3,28.7,4,74,7.2,19.2,86,3881.29535,12.6,12.6,0.57,11.4
Namibia,232196,2005,Developing,477,3,4.89,55.1,457.7200522,,4,27.9,4,86,7.32,22.1,86,3573.146387,13.1,13.1,0.565,11.6
Namibia,29228,2004,Developing,483,3,4.8,54.7,368.2848258,,4,27.2,4,81,6.47,24,81,3288.257373,13.7,13.7,0.559,11.7
Namibia,1986535,2003,Developing,471,3,5.28,55,294.6571552,,262,26.5,4,82,6.52,24.7,79,2482.36862,14.2,14.3,0.554,11.7
Namibia,1962147,2002,Developing,452,3,5.09,55.7,203.7322893,,1278,25.8,4,78,6.17,24.6,77,1713.47594,14.7,14.8,0.556,11.8
Namibia,1933596,2001,Developing,426,3,5.09,56.5,205.8078833,,416,25.1,4,79,6.18,23.9,78,1834.29486,15.2,15.4,0.556,11.7
Namibia,1899257,2000,Developing,41,3,5.73,57.4,35.80978512,,469,24.5,4,8,6.11,22.8,79,257.99557,15.7,15.9,0.559,11.5
Nauru,,2013,Developing,,0,0.01,,15.60659587,87,0,87.3,0,87,4.65,0.1,87,136.18321,0.1,0.1,,9.6
Nepal,28656282,2015,Developing,165,17,,69.2,0,91,1599,19.1,21,9,,0.1,91,743.7653489,15.7,16.1,0.555,12.2
Nepal,28323241,2014,Developing,158,18,0.01,69.6,8.523486403,92,1279,18.5,22,92,5.8,0.1,92,76.2386977,15.9,16.3,0.551,12.4
Nepal,2798531,2013,Developing,162,19,0.27,69.3,80.15505125,92,1861,18,24,92,5.69,0.1,92,688.6172788,16.1,16.5,0.545,12.3
Nepal,27649925,2012,Developing,167,20,0.26,68.9,80.58788376,9,3362,17.4,25,9,5.89,0.2,9,681.7925868,16.3,16.7,0.538,12.3
Nepal,27327147,2011,Developing,172,22,0.27,68.4,112.1229028,92,2359,16.9,27,92,6.73,0.2,92,692.1166842,16.5,16.9,0.529,12
Nepal,2723137,2010,Developing,178,23,0.24,68,84.62302524,82,190,16.4,30,83,6.43,0.2,82,592.1835216,16.7,17.2,0.515,11.1
Nepal,2674113,2009,Developing,183,25,0.22,67.5,6.19357029,89,189,15.9,32,93,6.41,0.2,89,48.7299,16.9,17.4,0.502,10.5
Nepal,26475859,2008,Developing,189,27,0.21,67,70.27113179,82,2089,15.4,35,82,6.44,0.2,82,473.844449,17,17.6,0.492,10.1
Nepal,26214847,2007,Developing,194,29,0.2,66.6,52.22906505,82,1415,14.9,38,82,5.84,0.2,82,393.8843518,17.2,17.8,0.486,10
Nepal,2594618,2006,Developing,21,31,0.2,66,45.87989927,69,2838,14.4,41,91,5.7,0.2,89,348.6314534,17.4,18,0.476,9.6
Nepal,2564287,2005,Developing,28,33,0.2,65.4,4.259752532,41,5023,13.9,44,78,5.72,0.2,75,317.89198,17.6,18.2,0.469,9.4
Nepal,2539449,2004,Developing,218,35,0.21,64.7,31.93187316,27,12074,13.4,47,8,5.82,0.2,8,287.4156,17.8,18.4,0.463,9.3
Nepal,2495623,2003,Developing,22,38,0.2,64.3,2.79096532,2,13344,12.9,50,76,5.48,0.1,78,253.72412,18,18.6,0.457,9.2
Nepal,24566342,2002,Developing,238,40,0.19,63.1,23.18394594,,6749,12.4,54,72,5.6,0.1,72,246.375621,18.2,18.8,0.447,8.6
Nepal,24161777,2001,Developing,23,43,0.09,63.2,21.92813881,,10849,11.9,58,73,5.36,0.1,72,248.6183539,18.3,19,0.446,9
Nepal,2374911,2000,Developing,238,46,0.08,62.5,17.9123368,,9397,11.4,62,74,5.43,0.1,74,231.42554,18.5,19.2,0.439,8.9
Netherlands,16939923,2015,Developed,57,1,,81.9,0,94,7,62.1,1,95,,0.1,95,44292.88473,1,0.9,0.923,18.1
Netherlands,168658,2014,Developed,58,1,0.01,81.7,1491.703605,92,140,61.6,1,96,1.9,0.1,96,52157.4687,1,0.9,0.923,18.1
Netherlands,1684432,2013,Developed,6,1,8.68,81.4,1475.030397,51,2632,61,1,97,11.4,0.1,97,51574.48942,1,0.9,0.922,18.1
Netherlands,16754962,2012,Developed,62,1,9.05,81.1,1162.656768,2,10,6.5,1,97,11.1,0.1,97,49474.7561,1,0.9,0.921,18.1
Netherlands,1669374,2011,Developed,63,1,8.96,81.1,1047.370244,2,51,59.9,1,97,1.53,0.1,97,5354.6536,1,0.9,0.911,17.2
Netherlands,16615394,2010,Developed,64,1,9.33,88,1035.621437,,15,59.3,1,97,1.48,0.1,97,5338.25483,1,0.9,0.906,17
Netherlands,1653388,2009,Developed,65,1,9.23,86,96.8585885,,15,58.6,1,97,1.29,0.1,97,519.349,1,0.9,0.906,16.9
Netherlands,16445593,2008,Developed,68,1,9.62,83,10873.40554,,109,57.9,1,97,9.57,0.1,97,56928.8248,1,0.9,0.905,16.8
Netherlands,16381696,2007,Developed,68,1,9.53,82,9689.732784,,10,57.3,1,97,9.36,0.1,97,51241.31562,1,1,0.899,16.6
Netherlands,1634611,2006,Developed,71,1,9.79,79.8,8344.010392,,1,56.5,1,96,9.36,0.1,96,44453.97119,1,1,0.893,16.5
Netherlands,16319868,2005,Developed,72,1,9.69,79.4,6577.508136,,4,55.8,1,96,9.6,0.1,96,41577.169,1,1,0.888,16.4
Netherlands,16281779,2004,Developed,77,1,9.56,79.2,5170.130703,,11,55,1,98,8.52,0.1,98,39954.64222,1,1,0.885,16.5
Netherlands,1622532,2003,Developed,8,1,9.56,78.7,4472.6114,,4,54.2,1,98,8.46,0.1,98,35245.1647,1.1,1,0.881,16.5
Netherlands,16148929,2002,Developed,81,1,9.68,78.4,3455.197053,,3,53.4,1,97,8.34,0.1,97,28817.32321,1.1,1,0.882,16.9
Netherlands,164618,2001,Developed,82,1,9.95,78.3,3054.515582,,0,52.6,1,97,7.79,0.1,97,26584.12169,1.1,1.1,0.878,16.7
Netherlands,15925513,2000,Developed,84,1,10.06,78.1,2944.640134,,1019,51.8,1,97,7.42,0.1,97,25921.12794,1.1,1.1,0.873,16.5
New Zealand,,2015,Developed,66,0,8.7,81.6,0,92,10,67.5,0,92,,0.1,92,3821.8937,0.4,0.3,0.913,19.2
New Zealand,,2014,Developed,67,0,9.07,81.5,1040.278436,93,280,66.9,0,93,11.3,0.1,93,4453.24673,0.4,0.3,0.91,19.2
New Zealand,,2013,Developed,69,0,9.18,81.3,10019.0763,93,8,66.4,0,92,11.17,0.1,92,42889.88141,0.3,0.3,0.908,19.3
New Zealand,,2012,Developed,7,0,9.2,81.1,924.5653683,93,68,65.9,0,93,11.53,0.1,93,3997.25624,0.3,0.3,0.904,19.5
New Zealand,,2011,Developed,72,0,9.47,86,8342.405764,95,597,65.3,0,95,11.24,0.1,95,38426.5581,0.3,0.3,0.901,19.7
New Zealand,,2010,Developed,71,0,9.62,89,6664.148708,9,43,64.8,0,93,11.2,0.1,93,33691.34837,0.3,0.3,0.899,20.3
New Zealand,,2009,Developed,73,0,9.24,85,63.57705167,93,198,64.3,0,92,11.21,0.1,92,282.94193,0.3,0.3,0.895,19.3
New Zealand,,2008,Developed,75,0,9.49,81,6761.288966,9,0,63.8,0,89,1.7,0.1,89,31287.77865,0.3,0.3,0.894,19.5
New Zealand,,2007,Developed,76,0,9.19,81,606.3106561,88,25,63.2,0,88,8.35,0.1,88,3259.73471,0.3,0.3,0.891,19.2
New Zealand,,2006,Developed,76,0,9.34,79.9,496.2228007,87,20,62.6,0,89,8.65,0.1,89,2667.86452,0.3,0.3,0.888,19.1
New Zealand,,2005,Developed,78,0,9.31,79.9,491.055852,87,20,62.1,0,89,8.25,0.1,89,2775.89515,0.3,0.3,0.886,18.9
New Zealand,,2004,Developed,79,0,9.15,79.2,442.3774869,88,33,61.5,0,87,7.89,0.1,89,2542.39935,0.3,0.3,0.884,18.4
New Zealand,,2003,Developed,82,0,8.91,79.1,3661.792922,89,66,6.9,0,86,7.71,0.1,9,21913.7817,0.3,0.3,0.881,18.2
New Zealand,,2002,Developed,83,0,9.13,78.7,2892.257132,89,21,6.3,0,84,7.89,0.1,9,16874.31232,0.3,0.3,0.873,17.5
New Zealand,,2001,Developed,83,0,8.75,78.5,2205.98595,9,65,59.6,0,82,7.58,0.1,9,13882.85683,0.3,0.3,0.868,17.4
New Zealand,,2000,Developed,87,0,8.91,78.6,2143.021083,9,65,58.9,0,82,7.47,0.1,9,13641.1272,0.3,0.3,0.864,17.2
Nicaragua,68235,2015,Developing,145,2,,74.8,0,98,0,54,2,99,,0.1,98,295.966488,1.8,1.7,0.642,11.7
Nicaragua,613997,2014,Developing,148,2,3.55,74.5,473.1238124,98,0,53.2,3,99,9.4,0.1,98,1975.46477,1.8,1.7,0.636,11.6
Nicaragua,5945747,2013,Developing,157,2,3.58,73.9,366.4841804,98,0,52.4,3,99,8.43,0.1,98,1847.19849,1.8,1.7,0.63,11.5
Nicaragua,587718,2012,Developing,157,2,3.63,73.9,334.8174246,98,0,51.7,3,99,8.4,0.1,98,1792.3845,1.8,1.7,0.625,11.5
Nicaragua,58782,2011,Developing,147,3,3.39,74.5,321.6132593,98,0,5.9,3,99,6.39,0.1,98,1682.957924,1.8,1.8,0.62,11.5
Nicaragua,5737723,2010,Developing,154,3,3.38,73.2,302.7045411,98,0,5.2,3,99,6.58,0.1,98,1526.497938,1.9,1.8,0.614,11.4
Nicaragua,5666581,2009,Developing,163,3,3.36,73.2,292.753101,98,0,49.4,3,99,6.82,0.2,98,1464.497754,1.9,1.8,0.613,11.3
Nicaragua,559456,2008,Developing,169,3,3.64,72.5,275.064434,97,0,48.6,3,97,6.98,0.2,97,1518.85386,1.9,1.8,0.607,11.1
Nicaragua,552216,2007,Developing,173,3,3.83,72.5,253.0007812,93,0,47.9,4,93,6.91,0.2,93,1344.31871,2,1.9,0.601,11
Nicaragua,545211,2006,Developing,17,3,3.69,73,21.41123529,88,0,47.1,4,88,6.33,0.3,88,124.992617,2,1.9,0.597,11
Nicaragua,5379328,2005,Developing,194,3,3.7,71.2,218.5716179,86,0,46.4,4,87,6.11,0.3,86,1175.116225,2,1.9,0.592,11
Nicaragua,53973,2004,Developing,194,4,3.81,71,36.81621175,79,0,45.7,4,8,6.13,0.3,79,191.55157,2.1,2,0.587,11
Nicaragua,524879,2003,Developing,198,4,3.77,76,2.542436908,86,0,44.9,5,86,6.12,0.3,86,115.565314,2.1,2,0.583,11
Nicaragua,5171734,2002,Developing,197,4,3.5,75,2.092343893,85,0,44.2,5,85,5.71,0.4,85,11.147277,2.2,2.1,0.577,10.7
Nicaragua,5175,2001,Developing,193,4,3.51,73,22.35595448,87,0,43.5,5,89,5.26,0.4,87,143.6758,2.2,2.1,0.57,10.4
Nicaragua,526796,2000,Developing,192,4,3.61,73,15.25518816,83,0,42.8,5,85,5.39,0.4,83,116.2743,2.2,2.1,0.562,10.1
Niger,19896965,2015,Developing,22,49,,61.8,0,65,7693,19.3,87,65,,0.4,65,358.99731,9.6,9.4,0.351,5.4
Niger,19148219,2014,Developing,223,49,0.01,61.4,3.304039899,68,1142,18.9,88,67,5.82,0.5,68,43.646498,9.8,9.6,0.345,5.3
Niger,18426372,2013,Developing,227,49,0.01,69,31.50243237,67,1224,18.5,89,56,5.9,0.6,67,416.14838,1,9.9,0.341,5.3
Niger,17731634,2012,Developing,232,49,0.01,63,29.75517982,71,272,18.1,90,71,6.11,0.7,71,391.515524,1.3,1.1,0.331,5.1
Niger,1764636,2011,Developing,241,50,0.15,59.4,32.22493445,75,771,17.7,93,4,6.66,0.7,75,375.5819866,1.5,1.3,0.323,4.8
Niger,16425578,2010,Developing,252,50,0.12,58.2,5.883760536,7,372,17.3,95,75,6.36,0.9,7,348.151511,1.7,1.6,0.312,4.5
Niger,15813913,2009,Developing,263,51,0.11,57.1,5.665405066,71,801,16.9,99,71,6.98,1.1,71,341.2894618,11,1.8,0.307,4.2
Niger,15228525,2008,Developing,272,52,0.12,56,40.37835666,,1317,16.5,102,68,6.76,1.3,67,354.8185998,11.2,11,0.298,4
Niger,14668338,2007,Developing,276,53,0.1,55.2,35.80929749,,282,16.1,106,57,6.94,1.4,57,292.55962,11.4,11.3,0.293,3.8
Niger,1413264,2006,Developing,277,54,0.11,54.5,43.42193066,,59,15.7,110,52,7.39,1.5,51,258.463873,11.6,11.5,0.286,3.7
Niger,13618449,2005,Developing,278,55,0.11,53.7,3.751715442,,2183,15.4,114,46,7.15,1.6,45,25.383731,11.9,11.8,0.278,3.5
